lineage,Kingdom,Phylum,Class,Order,Family,Genus,Species,Lasker18Sc122_3_D0052,Lasker18Sc122_5_D0053,Lasker18Sc122_17_D0057,Lasker18Sc122_19_D0058,Lasker18Sc123_3_D0063,Lasker18Sc123_5_D0064,Lasker18Sc123_17_D0068,Lasker18Sc123_19_D0069,Lasker18Sc124_3_D0073,Lasker18Sc124_5_D0074,Lasker18Sc124_17_D0078,Lasker18Sc124_19_D0079,Lasker18Sc126_3_D0085,Lasker18Sc126_5_D0086,Lasker18Sc126_17_D0090,Lasker18Sc127_3_D0095,Lasker18Sc127_5_D0096,Lasker18Sc127_17_D0100,Lasker18Sc127_19_D0101,Lasker18Sc128_3_D0105,Lasker18Sc128_7_D0107,Lasker18Sc128_16_D0110,Lasker18Sc128_19_D0111,Lasker18Sc129_3_D0116,Lasker18Sc129_5_D0117,Lasker18Sc129_17_D0121,Lasker18Sc129_19_D0122,Lasker18Sc130_3_D0127,Lasker18Sc130_5_D0128,Lasker18Sc130_17_D0132,Lasker18Sc130_19_D0133,Lasker18Sc132_3_D0137,Lasker18Sc132_5_D0138,Lasker18Sc132_17_D0142,Lasker18Sc132_19_D0143,Lasker18Sc133_3_D0147,Lasker18Sc133_5_D0148,Lasker18Sc133_17_D0152,Lasker18Sc133_19_D0153,Lasker18Sc134_3_D0158,Lasker18Sc134_5_D0159,Lasker18Sc134_17_D0163,Lasker18Sc134_19_D0164,Lasker18Sc135_17_D0173,Lasker18Sc135_19_D0174,Lasker18Sc158_3_D0270,Lasker18Sc158_5_D0271,Lasker18Sc158_17_D0275,Lasker18Sc158_19_D0276
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,2,117,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,150,0,2,0,0,0
Eukaryota;Arthropoda;unknown;unknown;unknown;g_;s_,Eukaryota,Arthropoda,unknown,unknown,unknown,g_,s_,0,0,0,0,7,80,16,13,0,13,23,4,0,2,16,0,2,28,57,4,8,226,144,5,7,411,419,0,0,3,1,0,0,1,10,0,0,3,13,0,4,3,13,3,0,0,0,4,9
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,276,840,0,0,112,342,0,2,294,735,0,0,900,696,0,506,1634,0,0,197,382,0,0,35,66,4,0,300,712,0,0,419,443,0,0,375,483,3,2,45,21,0,0,0,0,125,24,9,2
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Paracalanidae;g_;s_,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,g_,s_,0,0,1,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,0,0,64,59,0,0,0,76,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;g_;s_,Eukaryota,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,g_,s_,94,200,0,2,27,40,0,0,25,104,0,0,164,65,0,123,227,0,0,29,105,0,0,5,19,0,0,148,174,0,0,258,265,0,0,287,286,6,0,27,27,0,1,0,0,39,11,0,4
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Pontellidae;g_;s_,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Pontellidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,2085,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Eukaryota;Bacillariophyta;unassigned;unassigned;unassigned;g_;s_,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,5,0,0,0,0,9,6,0,0,0,0,0,0,1,0,6,14,12,5,4,55,68,0,0,2,0,0,0,0,0,2,6,0,0,31,32,1,0,0,0,3,0,6,3
Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus;Bathycoccus prasinos,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus prasinos,0,3,187,142,2,6,7,3,0,3,31,25,1,0,53,0,0,11,14,0,0,367,295,8,17,81,16,40,31,3,2,10,4,2,7,12,16,7,15,67,93,12,3,0,1,25,27,14,6
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,36,83,0,0,41,75,0,0,25,55,0,0,124,107,0,88,245,0,0,30,110,0,0,17,21,0,0,90,145,0,0,163,97,0,0,65,97,0,0,40,18,0,0,0,0,56,22,1,0
Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Aglaopheniidae;g_;s_,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,g_,s_,1,0,0,0,146,366,0,1,10,26,0,0,96,26,0,198,423,0,0,0,6,0,2,1,10,0,0,39,107,0,0,249,242,0,0,136,82,0,1,0,0,0,0,0,0,18,8,0,0
Eukaryota;unknown;Phaeophyceae;Fucales;Sargassaceae;g_;s_,Eukaryota,unknown,Phaeophyceae,Fucales,Sargassaceae,g_,s_,200,358,2,0,6,104,0,0,42,14,0,0,210,16,0,132,260,0,0,4,0,0,0,4,0,18,0,134,146,0,12,97,72,12,12,110,178,26,0,218,553,3,0,0,0,341,89,16,6
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,24,27,0,1,328,968,0,0,0,0,1,0,23,0,0,1,3,0,0,0,1,0,0,0,4,0,0,398,712,0,0,311,304,3,0,214,276,26,2,47,28,0,1,0,0,992,459,6,3
Eukaryota;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;g_;s_,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_,0,0,492,551,0,0,13,11,0,0,7,8,0,0,11,0,0,4,4,6,0,208,139,0,0,44,42,1,11,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
Eukaryota;Arthropoda;unassigned;unassigned;unassigned;g_;s_,Eukaryota,Arthropoda,unassigned,unassigned,unassigned,g_,s_,0,0,1,0,33,1,0,0,1,0,0,0,2,0,0,3,2,0,0,0,0,0,0,1,3,0,0,0,1,0,0,841,30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Aglaopheniidae;g_;s_,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,g_,s_,11,75,0,0,48,181,0,0,6,2,0,0,314,247,0,227,184,0,0,0,36,0,0,5,1,0,0,215,336,0,0,999,916,0,0,377,679,0,0,53,43,0,0,0,0,83,33,0,0
Eukaryota;Bacillariophyta;Fragilariophyceae;Thalassionemales;Thalassionemataceae;g_;s_,Eukaryota,Bacillariophyta,Fragilariophyceae,Thalassionemales,Thalassionemataceae,g_,s_,7,20,4,2,0,10,9,5,7,9,0,0,0,0,0,2,10,7,2,0,0,0,0,0,6,10,2,40,52,141,238,19,4,194,215,19,16,5,3,238,252,149,61,211,86,30,37,1113,808
Eukaryota;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;g_;s_,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_,0,0,71,112,9,14,260,178,0,0,17,4,15,0,163,0,0,161,32,0,0,1031,897,0,22,706,728,39,2,5,28,47,9,0,0,0,0,1,0,18,3,0,0,0,2,0,3,10,0
Eukaryota;Arthropoda;unknown;unknown;unknown;g_;s_,Eukaryota,Arthropoda,unknown,unknown,unknown,g_,s_,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,4
Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;g_;s_,Eukaryota,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,g_,s_,0,0,0,6,0,0,0,0,0,0,0,3,0,0,1,3,0,0,1,0,1,21,6,0,0,17,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Clausocalanidae;Clausocalanus;Clausocalanus parapergens,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus parapergens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;g_;s_,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,g_,s_,3,4,2,0,2,9,1,3,0,1,0,0,1,4,0,3,0,3,1,0,2,0,2,3,0,1,0,7,14,2,5,5,3,138,142,49,56,9255,9270,269,242,119,65,23,6,26,31,2155,1164
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,10,0,8,14,5,0,3,3,10,15,8,13
Eukaryota;unknown;Chrysophyceae;Chromulinales;Chromulinaceae;g_;s_,Eukaryota,unknown,Chrysophyceae,Chromulinales,Chromulinaceae,g_,s_,0,1,48,40,7,52,7,1,0,0,1,1,0,0,1,0,0,3,0,0,0,9,12,2,7,12,4,5,13,2,0,3,8,7,5,27,4,18,13,298,265,1,0,0,0,29,35,11,19
Eukaryota;Bacillariophyta;unassigned;unassigned;unassigned;g_;s_,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,2,8,5,2,0,2,0,4,0,2,0,0,20,14,0,6,26,33,2,8,0,0,0,3,0,0,4,0,0,0,30,19,3,0,0,0,2,10,1,4
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;g_;s_,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,g_,s_,55,207,1998,1594,4,1,10,9,2,9,20,0,26,6,837,94,132,3650,2320,15,9,2959,2457,13,20,1904,1944,0,0,195,321,0,0,4,4,0,0,0,0,0,0,0,0,37,51,1,0,8,4
Eukaryota;unknown;Oomycota;unknown;unknown;g_;s_,Eukaryota,unknown,Oomycota,unknown,unknown,g_,s_,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,7,7,3,1,2,10,1,0,4,2,3,2,23,22,0,0,12,2,8,10,0,5
Eukaryota;Imbricatea;unknown;Euglyphida;Paulinellidae;g_;s_,Eukaryota,Imbricatea,unknown,Euglyphida,Paulinellidae,g_,s_,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,50,6,33,4,6,10,0,0,6,0,11,5
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Clausocalanidae;Clausocalanus;Clausocalanus parapergens,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus parapergens,0,296,0,0,8,0,0,0,0,0,0,0,4480,0,0,1,1,0,211,0,0,0,0,1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,556,0,0,0
Eukaryota;Arthropoda;Hexanauplia;Calanoida;unassigned;g_;s_,Eukaryota,Arthropoda,Hexanauplia,Calanoida,unassigned,g_,s_,0,0,0,6,35,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0
Eukaryota;unknown;unknown;Bicosoecida;Cafeteriaceae;Cafeteria;s_,Eukaryota,unknown,unknown,Bicosoecida,Cafeteriaceae,Cafeteria,s_,0,72,0,0,0,6,0,0,0,0,0,0,0,9,0,0,201,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus;Bathycoccus prasinos,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus prasinos,1,0,115,107,0,0,0,2,0,0,226,282,0,0,49,0,0,2,3,2,0,386,356,2,3,73,20,2,7,0,0,1,14,19,39,8,7,57,69,67,88,133,41,0,0,4,1,3,4
Eukaryota;unknown;Chrysophyceae;Chromulinales;Chromulinaceae;g_;s_,Eukaryota,unknown,Chrysophyceae,Chromulinales,Chromulinaceae,g_,s_,0,6,3,20,1,9,1,6,0,3,1010,698,0,6,189,0,3,72,58,3,0,113,111,1,6,171,69,27,41,2,4,9,17,21,19,26,10,86,116,352,376,15,0,8,3,44,38,32,27
Eukaryota;Arthropoda;unassigned;unassigned;unassigned;g_;s_,Eukaryota,Arthropoda,unassigned,unassigned,unassigned,g_,s_,0,0,1,0,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,445,171,0,0,2,116,0,0,14,1198,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,57,45,117,0,0,4,0,0,0,4,9,0,0,69,0,0,0,16,0,28,737,452,0,0,267,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Clausocalanidae;Pseudocalanus;Pseudocalanus mimus,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus mimus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
Eukaryota;unknown;Oomycota;Saprolegniales;Saprolegniaceae;g_;s_,Eukaryota,unknown,Oomycota,Saprolegniales,Saprolegniaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,10,0,0,0,0,0,0,12,8,0,0,52,93,0,0,34,23,4,0,12,5,128,87,0,0,142,51,17,0,20,19
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Calanidae;Ctenocalanus;Ctenocalanus vanus,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Ctenocalanus,Ctenocalanus vanus,0,0,0,0,0,0,69,1,0,0,11,0,0,0,58,0,0,853,0,0,0,9,0,34,654,468,16,0,0,0,60,0,0,0,0,0,0,184,110,2464,454,0,0,475,362,0,22,1,205
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,58,13,0,29,4,27,70,139,0,0,0,0,0,26,7,2,2,38,11,1,0,0,0,2,13,9,7,0,0,40,89,0,0,15,7,21,26,312,505,0,12,8,0,302,104,40,17,392,424
Eukaryota;Picozoa;unknown;unknown;unknown;g_;s_,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_,1,3,36,33,7,10,7,5,0,4,2,2,8,2,0,1,11,0,0,0,0,7,13,12,14,0,3,22,37,350,114,31,12,157,65,26,10,44,82,121,243,28,7,347,449,55,118,140,122
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Acartiidae;Acartia;Acartia californiensis,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,Acartia californiensis,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,386,827,0,658,84,3564,3,737,381,0,0,0,0,0,5,270
Eukaryota;Chordata;Ascidiacea;Enterogona;Ascidiidae;Ascidia;Ascidia ahodori,Eukaryota,Chordata,Ascidiacea,Enterogona,Ascidiidae,Ascidia,Ascidia ahodori,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,0,0,0,1,0,0,98,100,0,0,41,20,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Clausocalanidae;Clausocalanus;Clausocalanus pergens,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus pergens,1,28,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
Eukaryota;Bacillariophyta;unassigned;unassigned;unassigned;g_;s_,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,g_,s_,1,3,0,0,3,4,0,0,0,3,12,3,84,61,10,46,121,7,16,16,82,49,20,5,2,51,98,22,12,3,0,2,1,3,4,0,1,0,0,16,11,4,0,0,0,12,1,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,7,36,0,0,1,11,0,0,32,21,0,18,59,0,0,11,20,0,0,0,3,0,0,22,27,0,0,26,22,0,0,9,14,0,0,3,3,0,0,0,0,14,3,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,321,342,0,0,89,235,0,0,274,313,0,0,398,273,0,202,309,0,0,122,283,0,0,26,28,0,0,134,274,0,0,280,226,0,0,108,205,0,0,20,25,0,0,0,0,52,63,14,1
Eukaryota;Bacillariophyta;unassigned;unassigned;unassigned;g_;s_,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,g_,s_,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,2,6,0,4,64,76,0,0,35,23,8,0,9,0,282,234,5,0,39,7,195,624,839,510
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Calocalanidae;Calocalanus;Calocalanus tenuis,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calocalanidae,Calocalanus,Calocalanus tenuis,0,0,0,0,0,0,0,0,0,3767,1,1,0,2481,2,5354,0,0,0,1709,70,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2878,0,1,1,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,37,0,83,140,11,97,3,0,0,0,86,58,0,0,42,0,0,55,51,0,0,101,52,47,47,263,271,30,15,6,3,61,53,0,0,0,0,13,3,2,45,0,1,0,0,6,1,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,23,85,0,0,64,150,0,0,26,89,0,0,110,85,0,70,227,0,0,36,83,0,0,10,20,0,0,86,131,0,0,96,122,0,0,80,66,0,0,40,22,0,0,0,0,60,17,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,44,103,0,0,58,148,4,0,35,94,0,0,133,120,0,118,280,0,0,52,119,0,0,4,21,0,0,98,158,0,0,143,133,0,0,84,73,0,0,38,25,0,0,0,0,62,44,3,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,282,455,0,0,59,142,0,0,247,427,0,0,329,200,0,162,290,0,0,134,270,0,0,27,43,0,0,217,198,0,1,207,202,0,0,119,209,0,0,32,50,0,0,0,0,62,69,0,0
Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Moerisiidae;g_;s_,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Moerisiidae,g_,s_,2,37,0,0,0,0,0,0,0,8,0,0,13,8,0,12,0,0,0,0,1,0,0,0,0,0,0,21,56,0,0,70,3,0,0,88,80,0,0,5,8,0,0,0,0,0,5,0,1
Eukaryota;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;g_;s_,Eukaryota,Haptista,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_,9,0,18,24,29,57,132,91,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,16,7,0,0,16,6,0,0,4,5,0,0,0,0,0,0,0,0,6,0,1,7,22,16
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,17,68,4,4,13,87,0,0,54,117,0,0,20,24,3,19,20,0,0,0,0,2,0,179,173,14,4,150,159,4,8,45,131,0,0,34,74,0,4,106,100,0,2,0,5,128,70,7,9
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,146,1466,0,0,1,9,20,0,0,0,18,0,0,0,253,67,17,2,54,34
Eukaryota;Picozoa;unknown;unknown;unknown;g_;s_,Eukaryota,Picozoa,unknown,unknown,unknown,g_,s_,0,0,14,4,0,1,1,4,0,0,1,4,0,1,1,0,0,0,1,0,0,0,5,1,0,6,2,0,2,846,307,0,13,758,438,14,14,419,332,311,431,373,346,1202,1118,66,338,1097,791
Eukaryota;unknown;Oomycetes;Saprolegniales;Saprolegniaceae;g_;s_,Eukaryota,unknown,Oomycetes,Saprolegniales,Saprolegniaceae,g_,s_,0,0,0,0,0,0,7,10,0,0,0,0,0,1,0,1,4,5,3,0,0,0,1,0,0,6,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Clausocalanidae;Clausocalanus;Clausocalanus parapergens,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus parapergens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,519,0,0,0,0,0
Eukaryota;unknown;Oomycota;Saprolegniales;Saprolegniaceae;g_;s_,Eukaryota,unknown,Oomycota,Saprolegniales,Saprolegniaceae,g_,s_,0,0,0,8,0,10,0,0,0,0,366,247,0,0,0,0,0,0,0,0,0,4,3,2,0,11,8,2,28,0,0,6,0,0,0,1,10,0,0,7,8,0,0,0,0,20,10,0,2
Eukaryota;Rotifera;Monogononta;Ploima;Synchaetidae;g_;s_,Eukaryota,Rotifera,Monogononta,Ploima,Synchaetidae,g_,s_,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092,6,0,0,0,54,0,0,0,0,0,0,0,34,0,0,0,1,0,0,3,0,0,0,0,0,74,13,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,6,7,22,35,21,44,17,3,0,0,0,0,0,0,3,0,1,0,2,0,0,5,1,13,46,4,3,385,352,9,21,220,224,60,45,189,111,198,309,551,948,39,14,21,8,521,449,99,49
Eukaryota;Haptista;Haptophyta;unassigned;unassigned;g_;s_,Eukaryota,Haptista,Haptophyta,unassigned,unassigned,g_,s_,50,133,0,0,33,102,0,0,30,56,0,0,107,102,0,102,200,0,0,17,130,0,0,10,20,0,0,129,78,0,0,116,128,0,0,121,108,0,0,25,28,0,0,0,0,30,45,0,0
Eukaryota;unknown;Haptophyta;Prymnesiales;Chrysochromulinaceae;g_;s_,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_,23,22,0,0,9,4,0,0,0,0,0,0,44,48,0,34,98,0,0,8,39,0,0,0,0,0,0,60,0,0,0,33,0,0,0,16,21,0,0,0,1,0,0,0,0,12,2,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,0,0,0,0,14,10,0,0,30,0,0,13,43,0,0,8,108,0,0,0,0,0,0,26,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0,0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniales;Rhizosoleniaceae;g_;s_,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,g_,s_,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,3,42,8,9,2,22,58,4,0,24,24,106,71,17,13,30,11,3,57,113,97
Eukaryota;Cercozoa;unknown;Euglyphida;Paulinellidae;g_;s_,Eukaryota,Cercozoa,unknown,Euglyphida,Paulinellidae,g_,s_,8,6,0,0,101,354,0,0,0,5,0,0,55,43,0,98,62,0,0,15,13,0,0,0,0,0,0,179,516,0,0,182,100,0,1,89,251,21,20,112,45,3,1,0,0,938,401,75,20
Eukaryota;unknown;Oomycota;unassigned;unassigned;g_;s_,Eukaryota,unknown,Oomycota,unassigned,unassigned,g_,s_,13,0,0,0,0,9,0,1,4,11,0,0,16,9,0,8,32,3,3,0,5,6,7,8,17,13,10,10,5,26,32,0,6,16,9,5,11,29,46,64,53,3,2,10,3,21,7,52,34
Eukaryota;Haptista;Haptophyta;Isochrysidales;Noelaerhabdaceae;g_;s_,Eukaryota,Haptista,Haptophyta,Isochrysidales,Noelaerhabdaceae,g_,s_,0,0,3,3,0,0,13,1,0,0,164,133,0,0,27,0,0,37,40,0,0,159,131,0,0,115,109,0,0,84,52,0,0,11,18,0,0,0,0,1,0,0,0,66,26,0,15,34,31
Eukaryota;Arthropoda;Hexanauplia;Poecilostomatoida;Oncaeidae;g_;s_,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,g_,s_,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2813,6,0,0,0,0,0,0,0,6913,0,0,0,0,0,0,0,0,0,1,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,24,95,0,9,12,23,0,2,6,22,52,34,36,34,0,38,113,0,0,10,3,1,3,17,64,2,0,26,97,0,0,25,63,0,0,74,80,0,3,52,79,0,0,0,0,22,20,2,4
Eukaryota;unknown;Oomycota;unknown;unknown;g_;s_,Eukaryota,unknown,Oomycota,unknown,unknown,g_,s_,7,23,0,0,3,47,1,6,4,2,0,0,27,7,0,9,59,0,0,0,3,0,2,12,31,5,0,18,38,64,44,34,5,22,16,40,25,39,73,131,49,0,0,79,18,57,53,46,59
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
