lineage,Kingdom,Phylum,Class,Order,Family,Genus,Species,CN19_Nisk_SM_Night_100m_1,CN19_Nisk_SM_Day_5m_1,CN19_Nisk_SM_Day_5m_2,CN19_Nisk_SM_Day_10m_1,CN19_Nisk_SM_Day_10m_2,CN19_Nisk_SM_Day_100m_1,CN19_Nisk_SM_Day_100m_2,CN19_Nisk_SM_Day_100m_3,CN19_Nisk_SM_Dusk_5m_2,CN19_Nisk_SM_Dusk_50m_2,CN19_Nisk_SM_Dusk_100m_1,CN19_Nisk_SM_Dusk_100m_2,CN19_Nisk_SM_Dusk_100m_3,CN19_Nisk_SM_Night_5m_1,CN19_Nisk_SM_Night_5m_2,CN19_Nisk_SM_Night_23m_1,CN19_Nisk_SM_Night_23m_2,CN19_Nisk_SM_Night_100m_2,CN19_Nisk_SM_Night_100m_3,CN19_Buck4_SM_Night_0m_1,CN19_Buck4_SM_Night_0m_2,CN19_Nisk_SM_Dawn_11m_1,CN19_Nisk_PB_Day_100m_3,CN19_Nisk_PB_Dusk_70m_3,CN19_Nisk_PB_Night_5m_1,CN19_Nisk_PB_Night_15m_1,CN19_Buck3_SN_0m_2,CN19_Nisk_SM_Dawn_5m_1,CN19_Nisk_SM_Dawn_11m_2,CN19_Nisk_SM_Dawn_100m_1,CN19_Nisk_SM_Dawn_100m_2,CN19_Nisk_SM_Dawn_100m_3,CN19_Nisk_PB_Day_5m_1,CN19_Nisk_PB_Day_5m_2,CN19_Nisk_PB_Day_28m_1,CN19_Nisk_PB_Day_28m_2,CN19_Nisk_PB_Day_100m_1,CN19_Nisk_PB_Day_100m_2,CN19_Nisk_PB_Dusk_5m_1,CN19_Nisk_PB_Dusk_5m_2,CN19_Nisk_PB_Dusk_10m_1,CN19_Nisk_PB_Dusk_10m_2,CN19_Nisk_PB_Dusk_70m_1,CN19_Nisk_PB_Dusk_70m_2,CN19_Nisk_PB_Night_15m_2,CN19_Nisk_PB_Night_100m_2,CN19_Buck5_0m_1,CN19_Nisk_PB_Dawn_5m_1,CN19_Nisk_PB_Dawn_45m_1,CN19_Nisk_PB_Dawn_45m_2,CN19_Nisk_PB_Dawn_100m_2,CN19_Nisk_MO_Night_7m_1,CN19_Nisk_MO_Night_100m_1,CN19_Nisk_MO_Night_100m_3,CN19_Nisk_MO_Dawn_5m_2,CN19_Nisk_MO_Dawn_26m_2,CN19_Nisk_MO_Dawn_100m_2,CN19_Nisk_MO_Dawn_100m_3,CN19_Nisk_PS_Dusk_75m_2,CN19_Nisk_PS_Dusk_10m_2,CN19_Nisk_PS_Dawn_10m_2,CN19_Nisk_PS_Dawn_100m_2,CN19_Nisk_PS_Dawn_100m_3,CN19_Buck1_SN_0m_1,CN19_Buck1_SN_0m_2,CN19_Buck2_SN_0m_1,CN19_Nisk_SM_Dusk_5m_1,CN19_Nisk_PB_Night_5m_2,CN19_Nisk_PB_Night_100m_3,CN19_Buck5_0m_2,CN19_Nisk_PB_Dawn_5m_2,CN19_Nisk_PB_Dawn_100m_1,CN19_Nisk_PB_Dawn_100m_3,CN19_Nisk_MO_Night_5m_1,CN19_Nisk_MO_Dawn_100m_1,CN19_Nisk_Far_5m_1,CN19_Nisk_Far_5m_2,CN19_Nisk_PS_Dusk_75m_1,CN19_Nisk_PS_Dusk_75m_3,CN19_Nisk_PS_Dusk_10m_1,CN19_Nisk_PS_Dusk_5m_1,CN19_Nisk_PS_Dusk_5m_2,CN19_Nisk_PS_Dawn_5m_1,CN19_Nisk_PS_Dawn_10m_1,CN19_Nisk_PS_Dawn_100m_1,CN19_Buck2_SN_0m_2,CN19_Nisk_SM_Dusk_50m_1,CN19_Nisk_MO_Dawn_5m_1,CN19_Nisk_Dav_Dawn_27m_2,CN19_Nisk_Dav_Dusk_5m_1,CN19_Nisk_Dav_Dusk_5m_2,CN19_Nisk_Dav_Dusk_13m_1,CN19_Nisk_Dav_Dusk_13m_3,CN19_Nisk_Dav_Dusk_70m_1,CN19_Nisk_Dav_Dusk_70m_2,CN19_Nisk_Dav_Dusk_70m_3,CN19_Buck6_Dav_Night_0m_1,CN19_Buck6_Dav_Night_0m_2,CN19_Nisk_Dav_Predusk_12m_1,CN19_Nisk_MO_Night_5m_2,CN19_Nisk_MO_Night_100m_2,CN19_Nisk_MO_Dawn_26m_1,CN19_Nisk_Dav_Dawn_5m_1,CN19_Nisk_Dav_Dawn_5m_2,CN19_Nisk_Dav_Dawn_27m_1,CN19_Nisk_Dav_Dawn_100m_1,CN19_Nisk_Dav_Dawn_100m_2,CN19_Nisk_Dav_Dawn_100m_3,CN19_Nisk_Far_13m_1,CN19_Nisk_Far_13m_2,CN19_Nisk_Far_60m_1,CN19_Nisk_Far_60m_2,CN19_Nisk_Far_60m_3
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Arthropoda;Hexanauplia;Calanoida;unassigned;unassigned;s_,Eukaryota,Arthropoda,Hexanauplia,Calanoida,unassigned,unassigned,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Cercozoa;unassigned;unassigned;unassigned;g_;s_,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,2,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Annelida;Polychaeta;Terebellida;Terebellidae;Lanassa;Lanassa venusta,Eukaryota,Annelida,Polychaeta,Terebellida,Terebellidae,Lanassa,Lanassa venusta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,7
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae;g_;s_,Eukaryota,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,2,0,0,0,0,2,0,0,0,5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Gymnodiniales;Gymnodiniaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,g_,s_,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,2,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Polycystinea;Nassellaria;Trissocyclidae;Ceratospyris;s_,Eukaryota,unknown,Polycystinea,Nassellaria,Trissocyclidae,Ceratospyris,s_,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1
Eukaryota;Streptophyta;Lycopodiopsida;Selaginellales;Selaginellaceae;g_;s_,Eukaryota,Streptophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,g_,s_,0,0,0,0,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Ciliophora;Spirotrichea;unassigned;unassigned;unassigned;unassigned,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;Telonemida;unknown;g_;s_,Eukaryota,unknown,unknown,Telonemida,unknown,g_,s_,1,0,0,0,0,1,0,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;unassigned;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Gonyaulacales;Amphidomataceae;g_;s_,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Amphidomataceae,g_,s_,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Calanidae;g_;s_,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Oomycota;Pythiales;Pythiaceae;unassigned;unassigned,Eukaryota,unknown,Oomycota,Pythiales,Pythiaceae,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Eukaryota;Imbricatea;unknown;Marimonadida;unknown;g_;s_,Eukaryota,Imbricatea,unknown,Marimonadida,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Nemertea;Pilidiophora;Heteronemertea;Lineidae;g_;s_,Eukaryota,Nemertea,Pilidiophora,Heteronemertea,Lineidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Nemertea;Enopla;Monostilifera;Oerstediidae;g_;s_,Eukaryota,Nemertea,Enopla,Monostilifera,Oerstediidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Cercozoa;unknown;unknown;unknown;Gymnophrys;Gymnophrys sp. COHH 17,Eukaryota,Cercozoa,unknown,unknown,unknown,Gymnophrys,Gymnophrys sp. COHH 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
