lineage,Kingdom,Phylum,Class,Order,Family,Genus,Species,CN18FESPkoa_SC24,CN18FESPkoa_SC26,CN18FESPkoa_SC29,CN18FESPkoa_SC30,CN18FESPkoa_SC31,CN18FESPkoa_SC32,CN18FESPkoa_SC34,CN18FESPkoa_SC35,CN18FESPkoa_SC37,CN18FESPkoa_SC40,CN18FESPkoa_SC41,CN18FESPkoa_SC43,CN18FESPkoa_SC44,CN18FESPkoa_SC46,CN18FESPkoa_SC47,CN18FESPkoa_SC49,CN18FESPkoa_SC52,CN18FESPkoa_SC53,CN18FESPkoa_SC55,CN18FESPkoa_SC56,CN18FESPkoa_SC57,CN18FESPkoa_SC58,CN18Fc12_8_eDNA,CN18Fc19_5_eDNA,CN18Fc21_6_eDNA,CN18Fc22_6_eDNA,CN18Fc24_6_eDNA,CN18Fc25_5_eDNA,CN18Fc27_4_eDNA,CN18Fc29_6_eDNA,CN18Fc30_4_eDNA,CN18Fc32_4_eDNA,CN18Fc33_5_eDNA,CN18Fc36_6_eDNA,CN18Fc38_5_eDNA,CN18Fc40_6_eDNA,CN18Fc41_6_eDNA,CN18Fc43_5_eDNA,CN18Fc44_8_eDNA,CN18Fc46_8_eDNA,CN18Fc47_6_eDNA,CN18Fc49_6_eDNA,CN18Fc51_5_eDNA,CN18SESPkoa_SC36,CN18SESPkoa_SC37,CN18SESPkoa_SC39,CN18SESPkoa_SC40,CN18SESPkoa_SC41,CN18SESPkoa_SC44,CN18SESPkoa_SC45,CN18SESPkoa_SC47,CN18SESPkoa_SC49,CN18Sc09_2_eDNA,CN18Sc10_2_eDNA,CN18Sc14_2_eDNA,CN18Sc14_8_eDNA,CN18Sc15_2_eDNA,CN18Sc15_8_eDNA,CN18Sc18_2_eDNA,CN18Sc18_8_eDNA,CN18Sc27_2_eDNA,CN18Sc27_8_eDNA
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;g_;s_,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,g_,s_,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,385,3,8,17,45,3,4,0,1,4,0,1,16,1,10,0,5
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros cinctus,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros cinctus,1,1,0,0,2,1,0,0,8,3,0,6,0,3,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,4,351,0,266,2,11,46,8,12,10,2,6,3,0,0,15,0,1,2,2
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned,6,1,0,2,1,7,1,4,5,3,5,6,3,5,3,2,7,6,2,2,1,9,15,5,10,1,1,20,4,5,18,16,3,10,1,1,14,10,1,0,1,6,6,21,22,2,90,60,106,82,136,57,285,175,151,74,134,126,154,5,163,13
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;unassigned;unassigned,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,unassigned,unassigned,14,0,4,3,1,3,4,2,15,9,9,9,14,17,4,10,4,13,6,6,17,18,0,7,4,16,8,1,18,9,6,0,2,5,3,13,5,3,5,6,0,4,8,276,0,175,1,14,66,6,10,1,6,0,12,20,4,70,2,45,0,19
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned,14,11,5,6,23,17,10,14,25,21,17,16,15,25,12,14,17,18,16,27,16,16,41,27,23,30,18,19,29,29,34,17,18,16,14,25,12,23,14,1,3,11,17,14,38,5,120,1,6,89,172,103,237,183,247,83,185,19,122,7,213,4
Eukaryota;Euglenozoa;unknown;Diplonemea;unknown;unknown;s_,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,unknown,s_,6,0,0,1,0,0,2,1,0,0,0,1,0,1,0,0,2,2,1,1,0,0,0,1,1,1,0,14,0,2,11,29,2,3,0,0,0,0,0,0,0,0,0,0,37,0,117,0,0,105,201,94,242,154,152,91,184,0,246,0,174,0
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned,1,0,0,1,0,1,4,0,4,1,4,5,1,5,3,3,0,1,6,3,3,1,3,0,4,3,2,1,7,7,5,3,1,0,1,8,3,7,3,0,0,1,2,18,35,2,131,2,1,82,192,102,195,132,178,37,150,0,149,2,176,0
Eukaryota;Ctenophora;Tentaculata;Cydippida;Pleurobrachiidae;unassigned;unassigned,Eukaryota,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;unassigned;unassigned;unassigned,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,unassigned,unassigned,unassigned,807,83,106,149,218,302,370,328,447,352,406,357,342,448,179,206,303,355,454,342,428,382,28,61,86,136,45,108,59,73,114,68,63,51,76,106,140,119,83,41,22,56,195,211,1,54,5,326,660,3,7,7,6,1,4,16,0,845,2,20,9,137
Eukaryota;Basidiomycota;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,Basidiomycota,unassigned,unassigned,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned,29,8,11,20,78,29,48,37,53,42,59,42,63,85,26,57,51,113,52,53,73,62,45,52,54,120,108,49,76,120,77,30,92,66,66,77,108,128,40,15,7,16,11,46,19,36,59,6,8,21,75,39,139,105,73,63,113,56,152,48,134,11
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros brevis,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros brevis,66,6,9,13,26,15,16,4,20,20,31,60,12,22,11,17,3,36,13,9,12,7,14,1,5,6,13,2,53,13,0,0,4,7,2,37,12,5,1,18,0,12,59,404,1,292,0,119,279,5,6,3,3,0,0,1,1,68,2,11,1,11
Eukaryota;Euglenozoa;unknown;Diplonemea;unknown;g_;s_,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_,4,0,1,3,5,4,3,5,2,1,6,4,7,7,1,0,6,2,2,7,1,5,2,3,4,17,5,14,1,10,21,34,3,10,3,1,12,8,4,0,1,2,2,0,27,0,64,0,0,82,148,82,193,140,110,63,140,0,192,4,170,0
Eukaryota;Arthropoda;Hexanauplia;Cyclopoida;Oithonidae;unknown;Oithonidae sp. DZMB624,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,unknown,Oithonidae sp. DZMB624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,85,0,0,0,3,0,0,0,0,0,4,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982,0,0,0,0,0,0
Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Aequoreidae;Aequorea;unassigned,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Fragilariopsis;unassigned,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,unassigned,3,0,1,0,3,1,0,1,3,1,3,2,0,3,0,0,1,2,2,3,3,2,0,3,0,4,2,1,11,12,1,1,2,3,0,5,15,6,1,2,1,2,17,160,1,70,0,66,139,2,5,1,2,4,8,14,1,549,10,20,5,149
Eukaryota;Euglenozoa;unknown;Diplonemea;unassigned;unassigned;unassigned,Eukaryota,Euglenozoa,unknown,Diplonemea,unassigned,unassigned,unassigned,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,94,0,0,67,134,62,265,114,129,24,96,0,201,0,165,1
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Hemidiscaceae;Actinocyclus;Actinocyclus curvatulus,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Hemidiscaceae,Actinocyclus,Actinocyclus curvatulus,27,6,17,10,21,25,52,34,28,25,35,66,16,12,4,20,38,16,33,33,22,33,1,0,8,15,9,20,18,5,8,5,7,8,18,22,17,11,7,1,1,6,21,311,4,136,0,44,199,4,21,16,21,10,12,54,1,365,12,23,22,68
Eukaryota;Mollusca;Bivalvia;Mytiloida;Mytilidae;Idas;Idas argenteus,Eukaryota,Mollusca,Bivalvia,Mytiloida,Mytilidae,Idas,Idas argenteus,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,44,10,15,18,57,48,76,20,38,22,80,80,31,44,21,43,34,59,30,38,28,76,30,8,18,10,15,24,14,40,37,6,14,13,6,34,51,13,27,5,5,20,30,121,2,13,6,13,60,4,4,5,17,6,13,99,3,30,59,24,4,32
Eukaryota;Dinoflagellata;Dinophyceae;unknown;unknown;unknown;Dinophyceae sp. UDMS0803,Eukaryota,Dinoflagellata,Dinophyceae,unknown,unknown,unknown,Dinophyceae sp. UDMS0803,67,26,116,119,54,13,38,22,45,40,42,42,59,57,17,33,43,91,24,27,53,50,127,42,184,98,103,103,42,165,149,44,66,92,68,15,112,83,52,104,43,95,82,13,2,2,2,0,5,7,19,6,19,15,20,342,10,4,136,7,14,3
Eukaryota;Dinoflagellata;Dinophyceae;unknown;unknown;Spiniferites;Spiniferites ramosus,Eukaryota,Dinoflagellata,Dinophyceae,unknown,unknown,Spiniferites,Spiniferites ramosus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,10,0,0,0,0,0,0,9,0,0,0,0,0,0
Eukaryota;Euglenozoa;unknown;Diplonemea;unassigned;unassigned;unassigned,Eukaryota,Euglenozoa,unknown,Diplonemea,unassigned,unassigned,unassigned,20,3,3,5,34,10,16,11,26,2,13,10,18,19,14,16,21,36,31,29,49,28,31,27,49,42,23,18,27,47,34,39,26,26,26,19,70,44,27,4,3,10,2,3,34,0,58,0,0,86,112,75,197,114,96,62,77,0,132,1,170,0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros didymus,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros didymus,5,0,11,8,9,6,9,4,13,10,25,57,1,9,7,10,3,22,3,7,20,15,1,0,0,1,1,0,0,8,0,0,1,3,7,1,2,0,0,3,0,0,1,289,0,280,8,21,109,16,11,6,0,0,6,1,1,11,2,7,0,4
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;unassigned,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,unassigned,3,1,1,2,3,3,3,1,6,1,3,9,2,4,0,1,1,1,2,5,6,3,1,0,0,1,2,3,0,0,1,2,0,0,2,0,3,1,2,0,0,0,0,138,0,88,1,170,473,3,2,2,1,2,5,6,2,302,2,6,1,10
Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;Asterionellopsis;Asterionellopsis glacialis,Eukaryota,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,Asterionellopsis glacialis,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,215,1,176,5,13,54,8,11,16,2,0,0,9,0,138,1,8,5,7
Eukaryota;unknown;Bolidophyceae;Parmales;Triparmaceae;g_;s_,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,28,1,92,1,0,63,139,116,165,65,139,171,75,5,202,1,84,7
Eukaryota;Dinoflagellata;Dinophyceae;Peridiniales;Peridiniaceae;Pentapharsodinium;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,Pentapharsodinium,unassigned,12,0,3,14,17,14,20,10,21,14,30,18,13,29,2,6,29,22,12,17,19,8,5,10,15,19,4,13,4,13,28,19,7,4,22,4,34,27,6,2,0,10,7,78,0,67,3,33,64,3,7,0,9,6,7,7,11,94,5,67,12,7
Eukaryota;Euglenozoa;unknown;Diplonemea;unknown;unknown;Diplonemida sp. 1sb RG-2016,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 1sb RG-2016,5,0,1,0,3,0,5,1,1,2,2,7,1,4,3,0,3,1,6,6,3,0,7,1,9,5,6,15,0,2,14,21,2,4,3,13,3,5,4,0,0,0,0,4,27,0,71,0,0,124,129,62,169,137,118,42,149,0,170,0,131,0
Eukaryota;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium rubrum,Eukaryota,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium rubrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,7,1,0,0,3,4,0,10,0,0,2,2,0,52,1,0,2,3,2,0,61,1,28,50,1,2,1,1,1,10,5,1,29,1,1,1,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine picoeukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,3,82,1,55,1,530,1051,1,0,0,1,0,1,1,0,366,4,3,7,35
Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;g_;s_,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,g_,s_,38,7,1,41,11,1,45,19,29,15,71,46,19,14,3,25,8,23,36,21,17,7,0,3,2,9,2,1,27,50,5,3,3,1,5,13,5,0,1,3,0,4,16,486,0,270,0,54,124,0,10,15,0,0,1,0,0,119,0,8,0,20
Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;unassigned,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,unassigned,169,18,12,19,26,31,26,27,38,20,33,69,40,46,20,19,19,41,60,39,39,50,2,1,2,2,1,0,0,6,6,0,2,0,0,6,3,5,9,0,0,2,11,333,7,120,24,384,1536,6,19,10,5,2,1,5,2,79,1,3,1,8
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,49,15,36,33,67,99,94,110,134,93,139,125,98,134,58,71,97,150,158,91,100,126,43,28,36,49,17,21,21,20,31,18,24,21,20,35,44,30,24,7,3,4,16,8,32,0,98,0,3,63,112,90,148,125,117,40,94,1,123,3,177,4
Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Polyorchidae;Scrippsia;Scrippsia pacifica,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Polyorchidae,Scrippsia,Scrippsia pacifica,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,21,12,32,33,38,21,42,42,48,24,62,65,31,18,19,33,21,22,27,30,15,17,151,90,255,237,135,84,330,252,198,53,157,120,96,276,360,153,211,70,45,38,141,86,2,16,2,13,22,12,18,13,62,35,44,125,47,37,27,35,63,9
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned,4,0,1,1,5,8,2,5,3,5,5,6,7,9,17,7,9,6,10,4,8,0,171,78,214,156,122,124,129,212,203,78,129,106,102,166,183,175,111,34,26,43,16,8,2,6,4,4,1,8,9,9,131,108,112,110,48,84,172,15,167,14
Eukaryota;Dinoflagellata;Dinophyceae;Pyrocystales;Pyrocystaceae;Dissodinium;Dissodinium pseudolunula,Eukaryota,Dinoflagellata,Dinophyceae,Pyrocystales,Pyrocystaceae,Dissodinium,Dissodinium pseudolunula,3,3,4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,53,1,15,29,29,125,5,3,0,0,0,0,0,0,414,0,7,1,145
Eukaryota;Dinoflagellata;Dinophyceae;Syndiniales;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned,1,0,0,0,0,0,0,2,2,1,2,2,1,7,1,0,3,2,1,1,0,0,0,0,7,0,1,11,6,0,13,2,1,4,2,4,2,2,0,0,0,0,0,0,26,0,71,0,0,58,112,56,133,102,104,47,138,0,94,1,130,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24,0,116,0,0,15,64,49,53,29,113,70,23,0,69,0,102,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine eukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote,38,2,10,18,33,14,29,21,24,34,35,31,34,40,22,27,25,45,34,39,43,44,54,33,46,65,39,47,66,65,46,10,28,28,23,48,55,40,28,2,4,23,59,42,10,5,38,34,52,53,76,38,161,111,98,109,124,59,82,8,32,6
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,20,1,19,1,610,8,15,206,43,454,189,70,84,492,47,848,13,19,29,30,8,17,10,36,20,13,102,56,168,16,140,1,489,31,1,120,347,11,12,6,37,10,23,62,13,24,79,15,9,49,31,71,41,81,35,21,51,30,118,19,154,15
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,40,17,38,51,61,108,137,117,106,151,124,103,87,114,57,55,56,105,91,61,90,90,52,30,17,40,39,25,50,37,19,6,25,24,17,53,79,29,34,16,13,17,21,60,1,31,3,7,24,2,8,4,2,1,6,10,6,36,3,21,2,23
Eukaryota;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Alexandrium;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,unassigned,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Eukaryota;Bacillariophyta;unassigned;unassigned;unassigned;g_;s_,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,242,2,220,2,2,17,14,11,7,5,5,10,5,2,16,4,15,1,5
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,158,25,26,24,31,89,69,60,93,73,67,59,55,69,34,38,73,53,61,22,36,43,100,45,62,53,42,37,49,24,33,28,47,27,31,101,80,56,52,38,15,45,153,31,0,18,0,44,48,1,0,1,0,1,5,6,5,258,14,23,4,103
Eukaryota;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Alexandrium;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,unassigned,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,12,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Clausocalanidae;Pseudocalanus;s_,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,s_,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
Eukaryota;Euglenozoa;unknown;Diplonemea;unknown;g_;s_,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,69,0,0,72,99,53,116,112,105,19,90,0,79,0,148,0
Eukaryota;Dinoflagellata;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,Dinoflagellata,Dinophyceae,unassigned,unassigned,unassigned,unassigned,87,19,46,45,97,46,81,61,78,69,86,68,49,106,39,55,67,111,91,64,151,119,103,110,90,123,83,66,121,177,91,43,64,77,72,92,95,101,81,55,13,70,121,114,3,42,15,46,64,18,42,26,45,27,30,56,32,86,63,30,23,16
Eukaryota;Dinoflagellata;Dinophyceae;Thoracosphaerales;Thoracosphaeraceae;Ensiculifera;Ensiculifera imariensis,Eukaryota,Dinoflagellata,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,Ensiculifera imariensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,31,0,0,0,1,0,1,2,0,0,0,0,0,1,0
Eukaryota;Dinoflagellata;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa;Heterocapsa rotundata,Eukaryota,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa rotundata,152,18,77,77,28,12,17,13,62,55,5,12,2,6,6,3,1,19,3,6,6,5,10,9,11,15,8,3,10,5,6,1,9,17,33,24,9,12,19,50,27,107,148,227,2,82,2,11,47,1,3,2,8,7,0,14,4,33,6,33,7,7
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros diadema,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros diadema,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,258,1,22,69,4,2,6,5,4,5,0,0,9,0,1,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,0,0,0,32,0,0,0,0,0,155,0,422,3,139,0,0,0,0,1,0,0,0,13,0,16,0,0,5547,1,1,0,0,0,509,0,0,0,0,0,0,153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,40,6,2,2,0,0,2,0,0,1,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,1,3,0,1,0,0,0,0,0,0,6,0,13,62,91,0,65,3,265,347,0,0,0,0,1,2,3,1,238,7,6,3,71
Eukaryota;Arthropoda;Hexanauplia;Cyclopoida;Oithonidae;g_;s_,Eukaryota,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,g_,s_,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,18,6,0,21,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,73,8,0,0,0,0
Eukaryota;Euglenozoa;unknown;Diplonemea;unknown;unknown;s_,Eukaryota,Euglenozoa,unknown,Diplonemea,unknown,unknown,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,78,0,0,79,112,39,122,102,82,28,84,0,99,0,124,0
Eukaryota;unknown;Polycystinea;unassigned;unassigned;unassigned;s_,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,11,0,56,0,0,44,73,55,122,104,152,7,79,0,83,0,108,0
Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Mitrocomidae;g_;s_,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Mitrocomidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
