lineage,Kingdom,Phylum,Class,Order,Family,Genus,Species,Lasker18Sc122_3_D0052,Lasker18Sc122_5_D0053,Lasker18Sc122_17_D0057,Lasker18Sc122_19_D0058,Lasker18Sc123_3_D0063,Lasker18Sc123_5_D0064,Lasker18Sc123_17_D0068,Lasker18Sc123_19_D0069,Lasker18Sc124_3_D0073,Lasker18Sc124_5_D0074,Lasker18Sc124_17_D0078,Lasker18Sc124_19_D0079,Lasker18Sc126_3_D0085,Lasker18Sc126_5_D0086,Lasker18Sc126_17_D0090,Lasker18Sc127_3_D0095,Lasker18Sc127_5_D0096,Lasker18Sc127_17_D0100,Lasker18Sc127_19_D0101,Lasker18Sc128_3_D0105,Lasker18Sc128_7_D0107,Lasker18Sc128_16_D0110,Lasker18Sc128_19_D0111,Lasker18Sc129_3_D0116,Lasker18Sc129_5_D0117,Lasker18Sc129_17_D0121,Lasker18Sc129_19_D0122,Lasker18Sc130_3_D0127,Lasker18Sc130_5_D0128,Lasker18Sc130_17_D0132,Lasker18Sc130_19_D0133,Lasker18Sc132_3_D0137,Lasker18Sc132_5_D0138,Lasker18Sc132_17_D0142,Lasker18Sc132_19_D0143,Lasker18Sc133_3_D0147,Lasker18Sc133_5_D0148,Lasker18Sc133_17_D0152,Lasker18Sc133_19_D0153,Lasker18Sc134_3_D0158,Lasker18Sc134_5_D0159,Lasker18Sc134_17_D0163,Lasker18Sc134_19_D0164,Lasker18Sc135_17_D0173,Lasker18Sc135_19_D0174,Lasker18Sc158_3_D0270,Lasker18Sc158_5_D0271,Lasker18Sc158_17_D0275,Lasker18Sc158_19_D0276
Eukaryota;Arthropoda;Hexanauplia;Calanoida;Paracalanidae;Paracalanus;unassigned,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,unassigned,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,1,6,0,0,0,11,0,0,1,2,0,0,1,2,0,0,65,0,0,0,0,4,0,0,0,1,1,4,0,0,0,0
Eukaryota;unknown;Dinophyceae;Thoracosphaerales;Thoracosphaeraceae;Ensiculifera;Ensiculifera imariensis,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,Ensiculifera imariensis,16,22,4,2,0,13,6,11,5,4,5,4,16,77,6,15,28,6,3,29,6,1,6,0,0,7,4,33,82,8,12,132,39,46,32,70,9,24,19,29,9,21,36,18,5,10,55,19,8
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,4,0,0,0,0,0,0,1,15,9,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Chrysophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,unknown,Chrysophyceae,unassigned,unassigned,unassigned,unassigned,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Thoracosphaerales;Thoracosphaeraceae;Thoracosphaera;s_,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Thoracosphaera,s_,0,0,0,0,3,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,9,4,1,0,9,6,0,0,7,6,4,2,0,0,10,21,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,3,3,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Eukaryota;Ciliophora;Colpodea;Bryophryida;Bryophryidae;g_;s_,Eukaryota,Ciliophora,Colpodea,Bryophryida,Bryophryidae,g_,s_,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,11,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Eukaryota;Cercozoa;Thecofilosea;unknown;unknown;Mataza;s_,Eukaryota,Cercozoa,Thecofilosea,unknown,unknown,Mataza,s_,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,13,7,0,0,0,0,0,0,0,0,0,0,8,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,4,3,0,0,1,0,0,0,0,0,5,0,0,0
Eukaryota;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniales;Rhizosoleniaceae;unassigned;unassigned,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,unassigned,unassigned,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,5,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,3,2
no_hit;no_hit;no_hit;no_hit;no_hit;g_;s_,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,14,2,0,5,29,7,0,12,23,14,48,9,37,28,87,88
unassigned;unassigned;unassigned;unassigned;unassigned;g_;s_,unassigned,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,4,1,3,0,7,0,0,6,6,10,0,0,12,3,2,0,0,1,0,0,0,0,0,5,4,1,0,1,2,0,0,8,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;eukaryote clone OLI11006,Eukaryota,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11006,0,0,0,1,0,0,0,0,0,3,206,204,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;unassigned;unassigned;g_;s_,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,22,32,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Peridiniales;Peridiniaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Peridiniales,Peridiniaceae,g_,s_,0,0,6,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,3,0,0,8,3,0,0,0,0,0,1,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Duboscquellidae;Duboscquella;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,s_,0,3,0,0,1,4,0,0,19,6,8,6,9,1,0,11,9,0,0,19,16,3,2,1,0,7,0,0,2,0,0,0,12,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine eukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote,6,6,0,0,0,1,0,0,2,2,0,0,1,2,0,4,0,0,0,2,1,0,0,0,0,0,0,3,2,0,0,1,3,0,0,6,1,0,0,3,8,0,0,0,0,2,3,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
Eukaryota;unknown;Bigyra;Oblongichytrida;unknown;Oblongichytrium;unassigned,Eukaryota,unknown,Bigyra,Oblongichytrida,unknown,Oblongichytrium,unassigned,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,4,0,4,5,0,0,1,0,1,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured marine eukaryote,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote,5,0,0,0,31,23,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,9,8,0,0,5,0,0,0,0,2,0,0,3,1,0,0,0,2,0,0,0,0,11,17,0,0
Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva flexuosa,Eukaryota,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,Ulva flexuosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,6,0,0,0,0,0,5,0
Eukaryota;unknown;Raphidophyceae;unassigned;unassigned;g_;s_,Eukaryota,unknown,Raphidophyceae,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Polycystinea;unassigned;unassigned;unassigned;s_,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,1,0,0,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,6,0,3
Eukaryota;unassigned;unassigned;unassigned;unassigned;g_;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,2,4,0,0,0,0,0,0,6,14,0,0,2,4,0,0,8,3,0,0,1,0,0,0,0,0,1,4,0,0
Eukaryota;unknown;Chrysophyceae;Chromulinales;Chrysolepidomonadaceae;g_;s_,Eukaryota,unknown,Chrysophyceae,Chromulinales,Chrysolepidomonadaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Eukaryota;unknown;Dinophyceae;Peridiniales;Protoperidiniaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;s_,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0
Eukaryota;unassigned;unassigned;unassigned;unassigned;unassigned;s_,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,s_,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,1,0,0,1,0,0,0,0,0,0,0,0,14,284,132
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;unassigned,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,26,21,0,0,0,0,14,20,4,1
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,5,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,12,11,0,0,0,0,0,0,0,0,0,5,0,0
Eukaryota;Ciliophora;Oligohymenophorea;Philasterida;Cinetochilidae;g_;s_,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,g_,s_,0,0,0,0,0,0,0,0,1,0,0,0,0,35,0,0,0,0,0,0,18,0,0,0,0,0,0,0,16,0,0,0,2,0,0,23,14,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;unassigned,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,unassigned,0,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Eukaryota;unknown;Bigyra;Bicosoecida;unknown;g_;s_,Eukaryota,unknown,Bigyra,Bicosoecida,unknown,g_,s_,2,0,0,0,16,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,15,12,0,0,1,6,0,0,0,1,0,0,0,0,21,12,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_,1,6,0,0,14,36,0,0,2,1,0,0,5,3,0,1,2,0,0,0,1,0,0,0,0,0,0,21,15,0,0,15,17,0,0,18,24,0,0,0,0,0,0,0,0,20,7,0,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;s_,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_,5,4,0,0,17,3,0,0,0,3,0,0,88,48,1,54,106,0,0,3,11,0,0,0,3,0,0,2,1,0,0,5,4,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0
no_hit;no_hit;no_hit;no_hit;no_hit;no_hit;s_,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,9,9,2,0,5,2,0,0,5,7,4,1,0,0,43,35,0,0
Eukaryota;unknown;Bigyra;Bicosoecida;Bicosoecidae;Bicosoeca;Bicosoeca vacillans,Eukaryota,unknown,Bigyra,Bicosoecida,Bicosoecidae,Bicosoeca,Bicosoeca vacillans,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Ciliophora;Spirotrichea;unknown;Tontoniidae;Pseudotontonia;Pseudotontonia simplicidens,Eukaryota,Ciliophora,Spirotrichea,unknown,Tontoniidae,Pseudotontonia,Pseudotontonia simplicidens,4,0,0,0,0,0,0,0,4,8,0,0,3,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Ciliophora;Oligohymenophorea;Apostomatida;Colliniidae;Pseudocollinia;Pseudocollinia beringensis,Eukaryota,Ciliophora,Oligohymenophorea,Apostomatida,Colliniidae,Pseudocollinia,Pseudocollinia beringensis,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,94,106,6,3,131,93,7,5,0,0,0,5,16,10
Eukaryota;Ciliophora;Prostomatea;Prorodontida;unknown;Hexasterias;s_,Eukaryota,Ciliophora,Prostomatea,Prorodontida,unknown,Hexasterias,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2
Eukaryota;unknown;Dinophyceae;Thoracosphaerales;Thoracosphaeraceae;Ensiculifera;s_,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,s_,7,9,0,0,5,3,0,0,0,4,0,0,36,17,0,12,12,0,0,2,12,0,0,0,2,0,0,9,22,0,0,10,14,2,0,16,5,0,0,0,0,0,0,0,0,1,4,0,0
Eukaryota;unknown;Ichthyosporea;Ichthyophonida;unknown;g_;s_,Eukaryota,unknown,Ichthyosporea,Ichthyophonida,unknown,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Polycystinea;unassigned;unassigned;unassigned;unassigned,Eukaryota,unknown,Polycystinea,unassigned,unassigned,unassigned,unassigned,7,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,0,0,0,0,0,0,0,0
Eukaryota;Cercozoa;Thecofilosea;Cryomonadida;Protaspidae;g_;s_,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,13,6,3,11,6,11,17,10,12,0,0,0,1,1,2
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_,0,0,0,0,17,16,0,0,0,0,0,0,2,2,0,4,2,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,1,0,5,4,0,0,13,9,0,0,0,0,54,45,1,0
Eukaryota;unknown;Dinophyceae;Suessiales;Biecheleriaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Suessiales,Biecheleriaceae,g_,s_,1,0,134,0,0,0,0,0,0,0,144,424,1,2,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;eukaryote clone OLI11261,Eukaryota,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11261,1,5,0,0,6,2,0,0,0,0,0,0,9,3,0,8,11,0,0,3,4,0,0,0,0,0,0,26,25,0,0,4,3,0,0,27,22,0,0,0,0,0,0,0,0,13,10,0,0
Eukaryota;unknown;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;s_,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,15,35,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Euglenozoa;unknown;Diplonemea;unassigned;unassigned;unassigned,Eukaryota,Euglenozoa,unknown,Diplonemea,unassigned,unassigned,unassigned,1,2,0,0,2,1,0,0,2,3,0,0,1,0,0,0,2,0,0,6,2,0,0,0,0,0,0,2,11,0,0,6,2,0,0,4,1,0,0,0,1,0,0,0,0,0,4,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,1,1,0,0,1,3,0,0,2,11,0,0,0,6,0,0,1,0,0,4,4,0,0,0,0,0,0,0,4,0,0,2,4,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,12,8,19,15,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Ciliophora;Colpodea;unknown;unknown;g_;s_,Eukaryota,Ciliophora,Colpodea,unknown,unknown,g_,s_,0,1,0,0,7,0,0,0,5,0,0,0,5,3,0,5,0,0,0,2,3,0,0,1,3,1,0,15,2,0,0,12,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Imbricatea;unknown;Thaumatomonadida;Thaumatomastigidae;g_;s_,Eukaryota,Imbricatea,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;unassigned;unassigned;unassigned;unassigned,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned,0,0,0,0,3,4,0,0,3,0,0,2,1,0,0,1,4,0,0,5,2,0,0,0,0,0,0,2,2,0,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,1,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,1,0,0,2,0,0,0,0,0,0,0,5,4,0,0,6,6,0,0,18,8,0,0,0,0,0,0,0,0,0,2,0,0
Eukaryota;Ciliophora;Oligohymenophorea;Apostomatida;unassigned;unassigned;s_,Eukaryota,Ciliophora,Oligohymenophorea,Apostomatida,unassigned,unassigned,s_,2,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,18,26,0,0,6,6,0,0,22,56,0,0,14,4,0,4,5,0,0,17,24,0,0,2,2,0,0,4,6,0,0,2,2,0,0,4,7,0,0,1,3,0,0,0,0,0,5,0,0
Eukaryota;Endomyxa;Ascetosporea;Haplosporida;unknown;g_;s_,Eukaryota,Endomyxa,Ascetosporea,Haplosporida,unknown,g_,s_,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,3,3,3
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;Amoebophrya;unassigned,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned,0,3,3,1,2,0,0,0,5,5,6,5,2,0,0,0,0,0,0,3,3,0,1,1,0,0,0,6,5,1,0,1,12,0,0,6,7,0,0,4,2,0,0,0,0,3,5,0,0
Eukaryota;Cercozoa;unassigned;unassigned;unassigned;g_;s_,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,54,4,0,34,96,53,33,63,48,0,1,0,0,3,7
Eukaryota;Cercozoa;Thecofilosea;unknown;unknown;g_;s_,Eukaryota,Cercozoa,Thecofilosea,unknown,unknown,g_,s_,0,0,0,0,0,1,0,3,0,0,0,0,0,0,20,0,0,7,49,0,0,0,0,0,0,0,1,0,0,23,10,0,0,42,19,0,0,0,0,0,0,1,0,16,4,2,55,48,27
Eukaryota;unknown;Dinophyceae;Syndiniales;Amoebophryaceae;g_;s_,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_,0,0,0,0,0,0,0,0,0,0,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;g_;s_,Eukaryota,unknown,unknown,unknown,unknown,g_,s_,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Ciliophora;unassigned;unassigned;unassigned;unassigned;unassigned,Eukaryota,Ciliophora,unassigned,unassigned,unassigned,unassigned,unassigned,0,0,0,2,6,7,0,0,0,0,11,18,8,7,0,4,12,0,0,0,0,0,0,1,13,1,0,6,0,0,0,2,0,0,0,8,2,0,0,1,0,15,6,0,0,0,3,0,0
Eukaryota;unknown;Dinophyceae;Thoracosphaerales;Thoracosphaeraceae;g_;s_,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,g_,s_,6,5,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Eukaryota;unknown;unknown;unknown;unknown;unknown;s_,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_,4,5,0,0,10,2,0,0,2,4,0,0,77,60,0,46,59,0,0,49,46,0,1,7,20,0,0,0,9,0,0,3,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;unknown;Dinophyceae;Gonyaulacales;unassigned;g_;s_,Eukaryota,unknown,Dinophyceae,Gonyaulacales,unassigned,g_,s_,3,10,2,0,7,2,0,0,0,6,75,48,12,2,0,0,1,0,2,0,4,0,0,0,0,0,0,3,5,0,0,0,0,0,0,2,16,0,0,0,2,0,0,0,0,0,11,0,0
